"","LSOA code","LSOA name","LAD code","LAD name","ITL1 code","ITL1 name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","GEOGRAPHY_NAME","OBS_VALUE"
"70","E01012023","Middlesbrough 015B","E06000002","Middlesbrough","TLC","North East (England)",3.830468203,4.092244459,4.115313394,4.102504772,4.021358562,3.690856417,3.977047684,4.45052815,4.809485492,4.895043364,4.994528773,5.17529418,4.967604005,4.92627868,5.040958821,5.184487183,4.789072925,6.318917571,6.723160183,6.801158928,7.479549187,7.341010988,6.284746672,"Middlesbrough 015B",140
"71","E01012024","Middlesbrough 015C","E06000002","Middlesbrough","TLC","North East (England)",4.00041278,4.288664436,4.272164964,4.25981642,4.307793372,4.075548346,4.56987871,5.070287874,5.217564851,5.412159125,5.501608362,5.607217571,5.382766477,5.572355452,5.81946417,6.353167896,6.055929285,6.511728339,6.901824184,7.714634256,6.764981585,7.206726374,6.876719153,"Middlesbrough 015C",216
"72","E01012025","Middlesbrough 015D","E06000002","Middlesbrough","TLC","North East (England)",2.618867449,2.730861608,2.672251168,2.552457859,2.33496541,2.05075405,2.183788241,2.631071097,2.901888101,2.995208115,3.031753942,3.046119043,2.664034516,2.795888758,2.932114158,2.255924266,3.316078718,3.911735252,4.000683205,4.182271692,4.866782033,4.237062243,4.494241485,"Middlesbrough 015D",96
"73","E01012026","Middlesbrough 006A","E06000002","Middlesbrough","TLC","North East (England)",4.617154528,5.233515502,5.651822636,6.1952473,6.451305926,6.758684092,7.948525151,9.307779609,9.267141299,8.815407178,8.995850908,9.074411207,8.975528649,8.798732133,8.313730268,7.044598945,7.463736093,8.283128046,8.036772393,7.501607595,8.822424876,7.837173236,8.617841964,"Middlesbrough 006A",439
"74","E01012027","Middlesbrough 006B","E06000002","Middlesbrough","TLC","North East (England)",5.222620495,5.440026237,5.419283943,5.361375051,5.426382314,5.272182516,5.878486488,6.506442355,7.287876912,7.422910979,7.348239342,7.595450886,7.345270409,7.749732979,8.015742783,11.27320203,12.98097014,9.167187895,14.53380892,9.530480436,9.924206561,9.918217689,10.26149521,"Middlesbrough 006B",701
"75","E01012030","Middlesbrough 019A","E06000002","Middlesbrough","TLC","North East (England)",44.26421064,48.53812962,47.34716454,50.25860288,53.29862548,54.95991956,59.60802347,68.33837103,76.77712975,77.8923211,81.58696667,83.662542,78.148983,76.15503237,82.77244933,87.6154369,72.60309665,77.92007383,81.24618498,80.05033625,82.20195955,50.8572876,53.1639332,"Middlesbrough 019A",1893
"76","E01012031","Middlesbrough 019B","E06000002","Middlesbrough","TLC","North East (England)",9.099956918,9.865472701,10.43978475,10.95537846,11.51674013,11.85558059,13.0729021,14.20963399,14.34858476,15.53277995,15.67829406,16.08808897,16.69078383,17.03069962,17.78391044,15.74266463,20.38469499,16.71295572,15.31213775,10.99538292,11.61089827,17.86026546,18.19986247,"Middlesbrough 019B",506
"77","E01012032","Middlesbrough 019C","E06000002","Middlesbrough","TLC","North East (England)",4.439921275,4.612489628,4.600234843,4.428755685,4.125849056,3.772137185,4.049938714,4.780609399,5.252985077,5.448201638,5.520661409,5.552994777,4.996060595,5.322725477,5.528381189,5.920687702,8.257002826,6.988036552,6.965809991,7.055628527,8.133330868,6.467506062,7.059295037,"Middlesbrough 019C",124
"78","E01012033","Middlesbrough 019D","E06000002","Middlesbrough","TLC","North East (England)",6.514408042,6.830413666,7.186298518,7.414747526,7.876029863,8.745823481,9.888810696,10.59508485,12.09972754,12.35685923,12.50394256,12.9567212,13.39535273,14.29136124,14.80507299,15.68380929,15.75086719,16.77305527,15.3061923,10.34395571,12.23581055,12.51348163,8.799767878,"Middlesbrough 019D",298
"79","E01012034","Middlesbrough 019E","E06000002","Middlesbrough","TLC","North East (England)",6.347745449,6.659011968,6.685905566,6.429791751,6.889505777,6.530317044,6.982590655,6.850773122,6.945976307,7.09544105,7.483971708,8.929034707,8.865348913,8.82606645,7.910771696,7.953147329,9.611445723,10.92011472,10.85296633,11.44369074,13.42589578,14.63826187,13.48029384,"Middlesbrough 019E",243
"80","E01012035","Middlesbrough 019F","E06000002","Middlesbrough","TLC","North East (England)",2.361155082,2.464866262,2.419499624,2.341453174,2.209385898,1.955000287,2.069787327,2.467218561,2.755662319,2.828371647,2.850046057,2.94106607,2.69710952,2.83379339,2.97099406,3.236319689,3.310353429,3.612654943,3.468077812,3.46102724,4.047345286,4.193586668,3.426035167,"Middlesbrough 019F",118
"81","E01012036","Middlesbrough 003A","E06000002","Middlesbrough","TLC","North East (England)",1.615692844,1.755127018,1.694838425,1.660022295,1.657573318,1.585046209,1.795872787,2.018595776,2.137487071,2.232580308,2.30305264,2.319713622,2.099886226,2.184626121,2.298132273,2.476221053,2.29726229,2.615977415,3.26126473,2.944249035,3.284792639,3.390087877,3.118911857,"Middlesbrough 003A",180
"82","E01012037","Middlesbrough 003B","E06000002","Middlesbrough","TLC","North East (England)",2.066124651,2.182395265,2.170733512,2.228153689,2.254583224,2.142134359,2.308229477,2.524529473,2.7592601,2.755113054,2.782417133,2.888970594,2.797430864,2.746569738,2.711065027,2.953994175,14.45168035,10.62232867,3.024642056,2.858783987,3.595189601,3.568905059,3.793660083,"Middlesbrough 003B",245
"83","E01012038","Middlesbrough 003C","E06000002","Middlesbrough","TLC","North East (England)",1.284673948,1.340117018,1.303572826,1.246461963,1.140989963,0.97969257,1.040658405,1.251598061,1.391582877,1.4171813,1.43234861,1.440898777,1.278154208,1.335726072,1.398596839,1.269141301,1.398839168,1.317464922,1.277103992,1.398493209,1.485604652,1.242366618,1.342638641,"Middlesbrough 003C",113
"84","E01012039","Middlesbrough 003D","E06000002","Middlesbrough","TLC","North East (England)",5.642584196,6.054414977,6.120174802,6.381116643,6.726385289,7.210316902,8.294197189,9.167063668,9.68058161,10.28717602,10.52715863,10.18143724,10.15638918,9.938517185,9.933612053,12.2180219,11.89267415,14.54962888,12.38855606,13.62957288,12.07652954,14.57501166,10.69247371,"Middlesbrough 003D",501
"85","E01012040","Middlesbrough 003E","E06000002","Middlesbrough","TLC","North East (England)",2.064805363,2.222497203,2.220657941,2.187726601,2.139900524,2.14293113,2.288586096,2.575512889,2.805146833,2.948109587,3.045520692,3.112699721,2.81934954,2.863853589,2.961891056,2.266149947,2.714808913,2.827157463,2.588201409,2.337113104,2.244287784,2.281070705,2.436676378,"Middlesbrough 003E",251
"86","E01012041","Middlesbrough 003F","E06000002","Middlesbrough","TLC","North East (England)",240.6953745,225.692243,228.9858573,203.6104788,207.8157682,231.7575591,225.1102427,256.7961955,278.5535004,257.4328924,293.1228505,316.9868455,281.481035,275.7630754,293.9938608,286.5805556,274.8587042,321.5946396,357.6455659,368.3458113,320.9281908,295.2554732,272.7538598,"Middlesbrough 003F",1855
"87","E01012042","Middlesbrough 018A","E06000002","Middlesbrough","TLC","North East (England)",3.081247549,3.274276672,3.279530203,3.255569928,3.146526688,2.920100164,3.143467091,3.624070139,3.800214034,3.949161988,3.965205038,4.098018757,3.88020688,3.961393265,4.165503009,3.903500841,4.029235369,4.983137962,5.531455381,5.146431301,3.955933608,1.946165768,3.670060545,"Middlesbrough 018A",115
"88","E01012043","Middlesbrough 018B","E06000002","Middlesbrough","TLC","North East (England)",3.126874706,3.324042845,3.338977278,3.31169406,3.201518232,2.984733056,3.212948199,3.705644056,3.888646505,4.047512401,4.063708366,4.195876709,3.967360413,4.052447284,4.263375113,4.273238545,6.167538309,5.686784394,5.784358145,5.562654779,6.726267928,6.11734684,6.302029194,"Middlesbrough 018B",160
"89","E01012044","Middlesbrough 018C","E06000002","Middlesbrough","TLC","North East (England)",1.031665572,1.044378955,1.044514579,1.030586088,1.238213318,1.20972222,1.510741507,1.597877699,1.619232381,1.639418163,1.348036106,1.446089117,1.446909609,1.486186226,1.501055792,1.915787527,1.764337425,3.448380321,4.572062294,4.063563026,4.294484869,4.880514578,5.209675873,"Middlesbrough 018C",275
"90","E01012045","Middlesbrough 018D","E06000002","Middlesbrough","TLC","North East (England)",1.305517478,1.341963043,1.378746379,1.36651088,1.373688484,1.381966382,1.539961064,1.685437689,1.822549953,1.945980005,1.965265427,1.938401499,1.959417066,2.129686624,2.189826779,2.960589763,3.546839546,2.110732705,1.444506809,0.634850643,0.238145358,1.946165768,0.216376891,"Middlesbrough 018D",114
"91","E01012046","Middlesbrough 013A","E06000002","Middlesbrough","TLC","North East (England)",4.603589681,4.711656325,4.669832731,4.883468351,4.94680957,4.656190297,4.878713347,5.601995626,6.217579536,6.282668129,6.196662078,6.240720975,5.942158106,6.027555038,6.324446054,6.065082339,6.157209467,10.22135747,10.58455088,10.61494352,9.97969651,9.649032389,9.07833235,"Middlesbrough 013A",335
"92","E01012047","Middlesbrough 013B","E06000002","Middlesbrough","TLC","North East (England)",5.032957127,5.332408322,5.379815488,5.375385,5.468216362,5.309803205,5.851014024,6.544085683,6.96570793,7.37889634,7.521578071,7.456832766,7.013775056,7.513767259,7.770149093,7.871551476,8.563682295,6.533005203,6.309871768,5.93977372,6.517091717,6.530972375,6.291972926,"Middlesbrough 013B",160
"93","E01012048","Middlesbrough 013C","E06000002","Middlesbrough","TLC","North East (England)",6.148618572,6.669487481,6.965650674,7.243127273,7.485175299,7.569421005,8.265082733,9.132791436,9.190693359,9.61115486,9.639311317,10.1195446,10.15542656,10.10780464,10.47933118,14.22490435,13.97729862,16.35688338,16.30442731,15.18931876,16.7329251,18.94031773,14.68914068,"Middlesbrough 013C",380
"94","E01012049","Middlesbrough 014A","E06000002","Middlesbrough","TLC","North East (England)",3.601859381,3.771147485,3.798818599,3.758309682,3.651883167,3.441321964,3.698563256,4.20266319,4.444758056,4.631017352,4.643809911,4.697029331,4.441691659,4.552207258,4.661925785,4.885123147,6.743623208,5.432018933,4.982055299,5.213245596,4.475285886,6.846022738,6.063694568,"Middlesbrough 014A",165
"95","E01012050","Middlesbrough 014B","E06000002","Middlesbrough","TLC","North East (England)",2.388768473,2.530318474,2.499957489,2.478929979,2.580959519,2.413625296,2.749590933,3.066223068,3.193836173,3.279438205,3.365830181,3.304620983,3.081238205,3.429968094,3.520466913,3.433025018,3.690113947,4.132082913,3.55651246,2.904140833,3.813561523,3.39211503,2.349695521,"Middlesbrough 014B",115
"96","E01012051","Middlesbrough 014C","E06000002","Middlesbrough","TLC","North East (England)",3.012590795,3.282015293,3.257341708,3.300436601,3.394773992,3.266067581,3.65906256,4.033155492,4.140260774,4.306452512,4.368498555,4.507943805,4.369441337,4.472377982,4.679965403,4.702174347,5.460537868,6.230435288,7.590088548,11.49485133,15.67430726,8.012774476,6.632754576,"Middlesbrough 014C",191
"97","E01012052","Middlesbrough 014D","E06000002","Middlesbrough","TLC","North East (England)",3.449847174,3.592212081,3.591098843,3.474765057,3.3734567,3.165570413,3.44161176,3.896682336,4.286032006,4.385315202,4.413866594,4.617560874,4.391404639,4.607627932,4.755896736,5.52281705,5.441091526,6.738436653,5.515459746,4.665367371,6.282317132,6.000885551,5.32664092,"Middlesbrough 014D",224
"98","E01012053","Middlesbrough 009A","E06000002","Middlesbrough","TLC","North East (England)",4.212596375,4.412443931,4.408562864,4.332544246,4.20548901,4.081318805,4.308470712,4.867023392,5.194260143,5.386396872,5.418252783,5.471198003,5.050038596,5.158553197,5.317495567,4.981261163,5.530273627,6.204305628,6.967628735,5.556306905,6.877884327,7.569710342,7.377427055,"Middlesbrough 009A",213
"99","E01012054","Middlesbrough 009B","E06000002","Middlesbrough","TLC","North East (England)",4.8967912,5.229558994,5.193314884,5.204873346,5.279283892,5.323843791,5.89176684,6.480945631,7.03305927,7.289391106,7.37174145,7.323479731,6.914624805,7.044204854,7.315456988,8.661231,8.647407918,9.332451221,8.624017171,8.871393475,9.318322181,8.952861678,8.269811364,"Middlesbrough 009B",295
"100","E01012055","Middlesbrough 009C","E06000002","Middlesbrough","TLC","North East (England)",7.360202658,7.957947191,8.367910873,8.720266741,9.129114988,9.264876675,10.12870861,11.05852087,11.20766883,11.81526539,11.67486469,12.33678635,12.60523105,12.5957125,13.16826307,13.08628219,12.37271212,13.23958323,15.1025812,13.7168289,14.3146315,13.14684866,13.03184928,"Middlesbrough 009C",725
"101","E01012056","Middlesbrough 009D","E06000002","Middlesbrough","TLC","North East (England)",6.415261412,6.857529689,7.04298522,7.166244173,7.474818611,7.77014445,8.359013437,9.162123629,9.900071612,10.34169475,10.30429372,10.20854498,10.23140332,10.82255672,11.40401019,8.834381887,9.271132688,10.17629938,8.150576505,7.533442158,7.932155082,7.205825826,7.014790832,"Middlesbrough 009D",236
"102","E01012057","Middlesbrough 009E","E06000002","Middlesbrough","TLC","North East (England)",9.011749233,9.250717705,9.929319439,10.10560553,10.87366421,10.97188437,11.78508153,13.01829257,13.57980419,14.03677389,12.43544363,12.70700294,12.81967759,12.87483921,12.80693802,13.13577138,13.11991453,19.72076207,21.61345157,21.42617639,24.81458947,27.00827411,18.25327333,"Middlesbrough 009E",710
"103","E01012058","Middlesbrough 002A","E06000002","Middlesbrough","TLC","North East (England)",5.603468623,6.245048521,6.229419815,6.225776536,7.063562074,7.05940164,8.921509642,9.791248166,9.490289034,10.59805576,10.89519786,10.43554531,10.22355496,12.00542502,12.79633281,15.93230457,18.53427057,11.96618191,11.15723215,10.56873757,11.76002354,14.11992805,11.0245203,"Middlesbrough 002A",200
"104","E01012059","Middlesbrough 002B","E06000002","Middlesbrough","TLC","North East (England)",7.024079191,7.68319578,7.600073917,7.7402843,8.148900175,8.281778852,9.144177509,9.795833815,10.66255398,11.04396057,11.39589929,11.95993691,11.35183145,11.49361607,12.53157541,13.20127871,13.84852474,21.19533978,18.5622882,21.24163202,18.30368353,20.96631079,21.46796781,"Middlesbrough 002B",881
"105","E01012060","Middlesbrough 002C","E06000002","Middlesbrough","TLC","North East (England)",30.72328237,31.14040609,26.01979585,16.5399924,15.24825774,14.24863856,15.80809671,18.64618755,22.04356379,23.49863981,25.59467725,24.03906379,24.90629989,25.73330658,25.23029629,27.74142834,27.25913654,14.36530746,18.96163894,23.50994244,34.19302964,27.38310282,32.21742115,"Middlesbrough 002C",474
"106","E01012061","Middlesbrough 002D","E06000002","Middlesbrough","TLC","North East (England)",39.76861137,41.93337224,43.26854146,43.44755311,45.55291216,50.04896348,54.30221452,57.14990378,58.98271897,61.08385502,61.99001356,69.68258371,70.02899455,74.89484691,68.62131088,60.29191546,74.87991928,66.32176728,78.68434772,73.28326992,35.23326253,43.74672602,41.25770435,"Middlesbrough 002D",1651
"107","E01012062","Middlesbrough 020A","E06000002","Middlesbrough","TLC","North East (England)",2.951412675,3.040565209,2.991620809,2.852066032,2.637544558,2.345677233,2.491316579,2.958312699,3.260958298,3.351049903,3.371836426,3.400091554,3.000028221,3.143692736,3.266608596,3.520651255,3.718081454,3.680675227,3.887726871,4.409256267,6.228133379,5.729895896,6.142219057,"Middlesbrough 020A",96
"108","E01012063","Middlesbrough 020B","E06000002","Middlesbrough","TLC","North East (England)",5.626941331,5.866565594,5.848412888,5.732629099,5.728041839,5.605317025,6.186918401,6.778464991,7.226281151,7.435198028,7.646943766,7.891752284,7.493741577,7.787300294,7.775207327,10.39082981,10.03033268,10.84929553,11.75630913,11.12146099,9.036998381,11.8951406,11.73842868,"Middlesbrough 020B",297
"109","E01012064","Middlesbrough 020C","E06000002","Middlesbrough","TLC","North East (England)",5.986973129,6.076773318,6.306493889,6.565984843,6.736207678,6.67351147,7.156866355,8.080338052,8.633883889,8.726524235,8.547506731,8.548510347,8.257197467,8.545346463,8.60451276,7.67459367,7.990024943,9.086819864,13.77503871,10.35709502,10.12644277,11.86804158,13.05253207,"Middlesbrough 020C",447
"110","E01012065","Middlesbrough 017A","E06000002","Middlesbrough","TLC","North East (England)",6.183753737,6.451295428,6.416505651,6.326487281,6.146662873,5.699296003,6.0990524,6.909869787,7.479442671,7.697034995,7.808364458,7.959453368,7.422041441,7.656140886,7.929832894,10.23111625,8.115580128,9.654613044,9.708167155,9.298082596,9.141004189,10.31318569,9.344206186,"Middlesbrough 017A",232
"111","E01012066","Middlesbrough 017B","E06000002","Middlesbrough","TLC","North East (England)",7.999561608,8.266932964,8.490023939,8.47122653,8.597650017,9.033057729,10.02041267,11.14422878,12.83678747,12.91638658,12.97182884,13.01174857,12.92045713,13.83244338,14.07729115,12.77323674,13.21938794,12.82587984,11.90425011,12.6755733,8.576550137,7.138048409,6.432967928,"Middlesbrough 017B",240
"112","E01012067","Middlesbrough 017C","E06000002","Middlesbrough","TLC","North East (England)",4.537360728,4.677488595,4.622340674,4.48187604,4.358586615,4.048423384,4.388661571,5.162301742,5.630794002,5.741328044,5.792184909,5.81628854,5.349156599,5.600334533,5.857541256,5.857682888,6.849384708,8.102980805,7.372504471,6.403443792,6.926541736,6.356489196,7.003524396,"Middlesbrough 017C",194
"113","E01012068","Middlesbrough 001A","E06000002","Middlesbrough","TLC","North East (England)",134.4241993,143.7016917,147.5126311,154.9988713,164.7412501,181.1736205,202.8781213,211.1747035,232.8745506,238.9609223,240.34418,253.5448598,254.4499718,247.7623347,267.0392234,265.4031846,245.7010351,307.3676505,253.7569389,271.5114395,301.0996466,327.9498893,280.4023191,"Middlesbrough 001A",7728
"114","E01012071","Middlesbrough 020D","E06000002","Middlesbrough","TLC","North East (England)",6.581634565,6.867966127,6.848661952,6.681594832,6.43319444,5.979670421,6.426952083,7.375382429,7.959053717,8.32616716,8.384548327,8.455375251,7.861164839,8.262737797,8.542110618,9.755045229,10.93716057,9.841411072,13.99272653,15.42998217,18.89367548,20.62691438,16.05451395,"Middlesbrough 020D",160
"115","E01012073","Middlesbrough 020E","E06000002","Middlesbrough","TLC","North East (England)",4.135265234,4.338785617,4.388028407,4.372160117,4.264114375,4.066744039,4.426599297,4.991618936,5.292355209,5.544650272,5.614851056,5.67754657,5.445059914,5.557235597,5.610411072,5.842237935,6.571956857,6.89996331,6.943009918,6.693570258,7.365891798,7.99504471,7.776558505,"Middlesbrough 020E",223
